transaction_id,sale_date,customer_id,gender,age,category,quantity,price,payment_method
2061,2024-06-27,9695,Other,44,Books,6,19.93,Debit Card
2062,2024-12-05,7291,Male,48,Clothing,9,131.37,Gift Card
2063,2024-11-15,9343,Female,62,Beauty,6,378.49,Online Payment
2064,2025-04-03,5375,Other,49,Beauty,6,222.0,Credit Card
2065,2024-12-19,2574,Male,21,Toys,3,94.4,Cash
2066,2025-04-19,4736,Other,63,Beauty,8,138.77,Debit Card
2067,2025-04-13,1341,Other,40,Toys,3,442.16,Debit Card
2068,2025-04-15,8400,Male,55,Books,2,366.26,Cash
2069,2025-01-22,7839,Other,52,Electronics,7,180.44,Online Payment
2070,2025-02-21,1372,Female,58,Home Decor,4,367.42,Cash
2071,2024-06-04,2706,Male,70,Beauty,2,251.14,Online Payment
2072,2024-08-29,5151,Other,29,Books,9,35.94,Cash
2073,2024-08-30,2062,Male,18,Home Decor,1,411.5,Debit Card
2074,2025-01-31,2672,Female,50,Clothing,4,60.99,Online Payment
2075,2025-05-05,8868,Male,27,Electronics,10,44.53,Cash
2076,2025-01-05,8352,Male,65,Books,8,192.12,Credit Card
2077,2025-02-25,4853,Other,22,Groceries,9,414.88,Debit Card
2078,2024-10-17,1410,Female,20,Clothing,5,254.56,Credit Card
2079,2024-05-26,9966,Other,48,Groceries,7,419.9,Online Payment
2080,2024-07-28,4691,Male,60,Groceries,3,84.34,Gift Card
2081,2024-10-23,5114,Female,44,Beauty,5,154.38,Credit Card
2082,2025-04-17,3879,Female,65,Clothing,9,474.96,Gift Card
2083,2024-08-07,3810,Female,56,Beauty,9,403.5,Cash
2084,2024-12-28,3901,Female,36,Electronics,4,422.75,Cash
2085,2025-03-08,4627,Other,69,Groceries,5,394.71,Credit Card
2086,2025-01-11,5250,Female,43,Electronics,1,210.82,Debit Card
2087,2024-10-05,2024,Other,32,Toys,6,380.99,Credit Card
2088,2025-02-03,5304,Male,64,Clothing,5,129.84,Credit Card
2089,2025-03-30,2326,Other,23,Home Decor,10,43.71,Gift Card
2090,2025-03-30,5652,Female,22,Home Decor,4,408.87,Debit Card
2091,2024-11-30,8397,Female,45,Clothing,8,51.84,Online Payment
2092,2024-07-10,8446,Other,59,Electronics,10,379.81,Credit Card
2093,2024-05-13,3993,Female,55,Groceries,2,357.19,Cash
2094,2024-09-16,6879,Female,42,Beauty,1,64.35,Cash
2095,2024-08-06,6322,Male,20,Electronics,4,377.42,Gift Card
2096,2024-11-29,7376,Female,23,Home Decor,7,165.69,Credit Card
2097,2024-11-12,7604,Female,59,Books,8,460.96,Online Payment
2098,2024-10-28,5121,Male,38,Books,9,116.65,Cash
2099,2025-03-25,4920,Female,21,Home Decor,7,207.31,Online Payment
2100,2025-01-20,1318,Other,50,Groceries,3,57.31,Cash
2101,2025-02-12,8903,Other,19,Home Decor,7,136.52,Cash
2102,2024-06-29,6565,Other,29,Beauty,5,51.44,Credit Card
2103,2024-10-01,8289,Male,40,Electronics,7,495.25,Gift Card
2104,2025-02-07,7853,Other,59,Clothing,9,480.96,Cash
2105,2025-02-24,9746,Other,47,Toys,2,360.23,Debit Card
2106,2024-11-30,4679,Male,23,Groceries,1,223.63,Debit Card
2107,2025-01-21,7586,Female,62,Toys,7,272.07,Online Payment
2108,2024-09-14,4269,Female,27,Groceries,2,196.77,Credit Card
2109,2024-10-09,6425,Other,38,Books,7,114.76,Gift Card
2110,2024-07-18,2268,Female,51,Clothing,8,255.36,Credit Card
2111,2024-09-10,6048,Male,44,Clothing,6,124.25,Credit Card
2112,2024-09-20,4333,Female,59,Home Decor,10,455.24,Debit Card
2113,2024-11-24,4921,Female,53,Toys,2,331.71,Cash
2114,2024-11-09,2814,Other,25,Beauty,4,38.2,Credit Card
2115,2024-08-07,6398,Male,27,Groceries,3,170.07,Credit Card
2116,2024-11-27,4788,Other,60,Groceries,5,299.51,Debit Card
2117,2024-07-25,1001,Male,48,Beauty,3,204.58,Gift Card
2118,2024-10-22,8786,Female,27,Home Decor,4,405.04,Online Payment
2119,2024-09-03,9399,Other,30,Home Decor,5,315.2,Gift Card
2120,2025-01-14,4529,Male,67,Books,2,419.47,Debit Card
2121,2025-04-05,2794,Male,26,Beauty,10,335.48,Debit Card
2122,2024-05-14,7567,Other,67,Toys,5,65.78,Cash
2123,2024-05-23,2731,Other,67,Clothing,3,307.02,Debit Card
2124,2024-05-11,3731,Male,21,Groceries,4,362.56,Credit Card
2125,2024-12-15,7141,Male,28,Books,5,435.56,Credit Card
2126,2025-04-10,5232,Male,41,Home Decor,10,302.7,Cash
2127,2025-04-02,5978,Male,41,Toys,1,14.87,Debit Card
2128,2024-11-19,5976,Male,24,Electronics,8,474.53,Cash
2129,2024-11-03,9310,Female,53,Groceries,3,462.06,Cash
2130,2024-12-16,2739,Male,57,Home Decor,8,328.06,Debit Card
2131,2024-08-19,2881,Male,34,Toys,10,407.04,Gift Card
2132,2024-06-24,9842,Male,31,Clothing,6,119.42,Online Payment
2133,2025-02-12,1522,Male,58,Books,1,403.28,Gift Card
2134,2024-06-04,6550,Male,30,Toys,1,352.88,Credit Card
2135,2024-08-17,4292,Other,69,Toys,3,242.64,Gift Card
2136,2024-12-23,7709,Male,20,Books,2,395.44,Online Payment
2137,2024-08-21,6104,Male,51,Home Decor,1,345.88,Debit Card
2138,2024-12-15,9432,Female,35,Books,6,159.38,Online Payment
2139,2024-11-05,1314,Female,37,Toys,10,39.24,Online Payment
2140,2025-03-18,3871,Male,39,Electronics,5,209.31,Debit Card
2141,2024-08-13,4950,Male,69,Home Decor,9,193.78,Debit Card
2142,2024-09-23,8795,Other,46,Groceries,1,264.97,Gift Card
2143,2024-10-28,3132,Male,59,Books,1,215.41,Debit Card
2144,2024-12-06,2721,Other,53,Toys,4,472.45,Online Payment
2145,2024-11-09,1124,Female,31,Books,3,364.73,Online Payment
2146,2024-09-02,6151,Other,22,Beauty,2,267.59,Gift Card
2147,2024-06-07,5543,Female,66,Clothing,8,214.51,Cash
2148,2024-12-07,2490,Male,29,Clothing,1,277.54,Cash
2149,2024-06-08,1210,Other,29,Groceries,3,148.6,Cash
2150,2024-09-27,7898,Male,32,Books,4,159.94,Gift Card
2151,2025-02-12,3416,Other,47,Home Decor,2,413.93,Credit Card
2152,2024-07-03,3862,Other,37,Clothing,7,484.06,Gift Card
2153,2024-07-30,1366,Male,40,Groceries,1,187.99,Online Payment
2154,2024-10-24,4775,Female,36,Toys,9,66.39,Gift Card
2155,2024-05-23,4045,Male,61,Beauty,7,67.54,Credit Card
2156,2025-03-06,9964,Other,25,Groceries,10,346.64,Credit Card
2157,2024-05-06,2323,Other,32,Clothing,1,427.61,Cash
2158,2024-12-13,6945,Other,42,Electronics,10,355.97,Gift Card
2159,2025-04-15,1890,Male,46,Beauty,10,361.18,Credit Card
2160,2025-04-17,8094,Female,64,Clothing,8,239.31,Credit Card
2161,2024-09-08,8175,Other,50,Home Decor,3,461.08,Credit Card
2162,2025-04-28,2259,Female,53,Groceries,9,205.23,Debit Card
2163,2025-03-15,7309,Female,44,Home Decor,8,482.7,Online Payment
2164,2025-04-23,2264,Male,67,Books,7,417.4,Online Payment
2165,2025-03-31,5526,Female,18,Books,8,187.19,Credit Card
2166,2024-06-03,4422,Male,38,Beauty,3,133.49,Credit Card
2167,2025-05-05,3262,Female,28,Clothing,10,157.4,Credit Card
2168,2024-09-24,3871,Other,64,Clothing,7,12.99,Online Payment
2169,2024-10-18,5963,Male,48,Clothing,9,99.53,Credit Card
2170,2024-07-06,8105,Female,18,Home Decor,10,186.66,Online Payment
2171,2024-06-20,5046,Male,70,Clothing,6,124.88,Cash
2172,2024-12-03,2319,Other,31,Toys,4,417.45,Credit Card
2173,2025-04-08,5946,Other,21,Books,7,357.26,Gift Card
2174,2025-02-02,8104,Female,67,Electronics,2,378.18,Credit Card
2175,2024-10-02,2499,Other,67,Toys,8,210.94,Gift Card
2176,2024-11-03,5017,Male,21,Books,2,104.53,Online Payment
2177,2024-09-27,6022,Female,57,Books,2,270.2,Credit Card
2178,2024-12-06,5535,Female,67,Groceries,2,423.68,Online Payment
2179,2024-12-25,6641,Other,46,Beauty,7,181.27,Credit Card
2180,2024-10-24,5698,Other,23,Home Decor,5,331.91,Debit Card
2181,2024-10-25,5866,Female,40,Toys,2,333.63,Online Payment
2182,2024-08-04,1497,Female,53,Toys,1,111.63,Debit Card
2183,2025-04-21,9038,Male,27,Electronics,7,263.93,Gift Card
2184,2025-01-30,8775,Male,27,Books,2,292.2,Gift Card
2185,2025-05-05,2528,Other,18,Beauty,6,377.52,Debit Card
2186,2024-12-16,7909,Male,66,Beauty,7,311.16,Credit Card
2187,2024-08-15,1740,Female,32,Groceries,10,22.75,Online Payment
2188,2024-07-12,7748,Other,31,Beauty,1,355.96,Online Payment
2189,2024-08-07,9387,Female,46,Toys,1,186.1,Debit Card
2190,2025-03-25,8644,Female,57,Beauty,7,186.05,Cash
2191,2024-10-25,8108,Other,70,Clothing,3,31.81,Online Payment
2192,2024-05-06,2159,Other,49,Home Decor,7,435.0,Credit Card
2193,2024-05-06,9201,Male,28,Groceries,8,161.52,Credit Card
2194,2024-12-08,2273,Male,41,Home Decor,9,87.55,Gift Card
2195,2024-06-25,5296,Male,65,Electronics,2,51.69,Gift Card
2196,2024-11-20,6775,Male,46,Toys,6,362.96,Cash
2197,2025-02-08,2720,Male,20,Home Decor,10,339.55,Gift Card
2198,2024-06-16,6654,Female,40,Clothing,6,445.82,Gift Card
2199,2024-10-17,3612,Male,32,Groceries,9,96.9,Debit Card
2200,2024-07-07,5806,Other,49,Toys,9,170.48,Online Payment
2201,2024-09-13,2281,Other,27,Toys,8,57.94,Gift Card
2202,2024-09-07,1403,Other,19,Books,4,404.36,Debit Card
2203,2025-03-17,2050,Male,50,Home Decor,10,118.87,Debit Card
2204,2025-02-25,8809,Female,42,Books,3,169.7,Credit Card
2205,2024-12-10,7897,Male,22,Clothing,4,455.81,Gift Card
2206,2024-08-05,8080,Female,41,Electronics,10,257.74,Credit Card
2207,2024-08-02,1554,Other,70,Home Decor,4,317.71,Cash
2208,2025-01-21,2916,Female,40,Books,3,33.57,Credit Card
2209,2024-11-02,9141,Female,36,Electronics,7,60.66,Debit Card
2210,2024-10-21,7779,Female,37,Groceries,2,443.1,Cash
2211,2024-10-03,2122,Female,44,Home Decor,7,177.05,Credit Card
2212,2025-04-30,3161,Male,42,Beauty,9,292.07,Gift Card
2213,2025-03-27,8745,Male,38,Toys,5,319.78,Credit Card
2214,2024-06-07,5055,Other,47,Beauty,5,63.24,Cash
2215,2025-01-12,8745,Male,46,Home Decor,3,461.99,Credit Card
2216,2024-12-01,4328,Female,51,Beauty,5,391.45,Credit Card
2217,2025-03-30,6395,Female,46,Toys,9,466.74,Online Payment
2218,2024-07-07,5956,Female,64,Electronics,7,116.15,Credit Card
2219,2024-09-07,2940,Other,61,Home Decor,3,19.37,Online Payment
2220,2024-06-16,2143,Other,29,Clothing,9,106.1,Gift Card
2221,2024-08-15,2680,Other,54,Groceries,2,474.12,Cash
2222,2024-10-07,7608,Other,63,Beauty,10,137.2,Gift Card
2223,2024-09-19,8419,Male,63,Beauty,7,429.61,Gift Card
2224,2024-09-18,2478,Female,43,Beauty,10,306.68,Cash
2225,2024-09-05,6899,Female,22,Home Decor,9,299.44,Debit Card
2226,2024-08-25,6936,Female,38,Clothing,5,111.7,Cash
2227,2024-10-15,9582,Male,39,Clothing,3,54.22,Cash
2228,2024-07-05,2928,Female,46,Beauty,5,110.62,Gift Card
2229,2024-07-23,2722,Female,30,Toys,3,240.45,Debit Card
2230,2025-03-09,9026,Male,48,Groceries,10,37.58,Cash
2231,2024-09-09,6601,Other,21,Home Decor,6,482.07,Cash
2232,2024-11-03,7632,Male,47,Toys,3,193.89,Online Payment
2233,2024-07-28,2793,Other,45,Groceries,9,324.15,Credit Card
2234,2024-10-03,8118,Male,58,Clothing,7,405.82,Cash
2235,2024-12-16,6632,Female,55,Clothing,1,467.15,Gift Card
2236,2025-03-10,4235,Female,66,Beauty,7,300.12,Cash
2237,2024-09-17,1975,Male,70,Groceries,8,432.52,Debit Card
2238,2025-01-13,1823,Other,66,Home Decor,5,385.74,Gift Card
2239,2025-02-23,2061,Female,49,Clothing,5,498.82,Online Payment
2240,2024-06-14,5189,Female,68,Clothing,10,312.26,Cash
2241,2024-12-21,5078,Other,46,Home Decor,3,159.37,Cash
2242,2025-04-01,1785,Other,34,Electronics,10,175.55,Cash
2243,2024-05-27,9951,Male,35,Toys,1,321.57,Debit Card
2244,2024-11-06,5590,Male,38,Groceries,4,19.64,Credit Card
2245,2025-04-21,8067,Male,20,Clothing,6,458.49,Online Payment
2246,2024-08-05,1544,Female,52,Groceries,5,375.97,Credit Card
2247,2024-08-15,9153,Male,55,Beauty,3,67.5,Online Payment
2248,2024-11-25,1054,Male,42,Toys,9,359.36,Debit Card
2249,2024-05-25,9018,Female,23,Toys,4,326.96,Debit Card
2250,2024-10-14,4161,Other,33,Groceries,3,206.44,Debit Card
2251,2024-08-15,5752,Male,36,Books,1,83.62,Cash
2252,2024-10-13,6979,Other,41,Groceries,4,172.43,Gift Card
2253,2024-10-31,9567,Male,59,Books,10,385.62,Gift Card
2254,2025-01-30,4329,Other,26,Home Decor,1,376.05,Online Payment
2255,2025-01-10,4681,Other,33,Clothing,9,130.58,Credit Card
2256,2024-08-28,3536,Other,37,Clothing,5,331.76,Credit Card
2257,2024-08-03,7904,Other,56,Toys,4,5.47,Cash
2258,2024-12-28,5760,Other,20,Clothing,1,12.56,Gift Card
2259,2024-05-12,8314,Other,61,Toys,3,317.25,Credit Card
2260,2025-02-12,8533,Male,70,Home Decor,6,6.19,Debit Card
2261,2025-01-22,7228,Male,45,Electronics,4,348.58,Online Payment
2262,2024-08-14,9218,Male,41,Beauty,8,356.51,Debit Card
2263,2024-05-25,7498,Other,25,Toys,3,154.74,Credit Card
2264,2024-06-15,2449,Male,22,Home Decor,2,38.23,Online Payment
2265,2024-05-28,8242,Other,39,Home Decor,3,383.29,Online Payment
2266,2025-02-18,6863,Other,40,Books,1,246.16,Gift Card
2267,2025-01-18,1507,Male,22,Home Decor,8,196.53,Cash
2268,2025-04-21,3617,Female,54,Beauty,3,407.54,Gift Card
2269,2025-03-27,8005,Other,30,Home Decor,1,117.26,Cash
2270,2024-08-09,2179,Other,52,Home Decor,9,144.45,Debit Card
2271,2024-11-16,2240,Male,56,Toys,3,385.55,Credit Card
2272,2024-06-08,6668,Female,61,Home Decor,3,434.03,Online Payment
2273,2024-05-06,8768,Male,44,Home Decor,7,332.18,Debit Card
2274,2025-05-02,3750,Female,63,Electronics,6,297.17,Cash
2275,2024-09-05,1685,Other,27,Electronics,2,210.75,Cash
2276,2024-10-12,7037,Female,62,Groceries,4,37.6,Cash
2277,2024-10-18,8740,Male,68,Groceries,8,44.21,Gift Card
2278,2025-01-27,2225,Female,46,Toys,10,163.27,Debit Card
2279,2024-06-17,1642,Other,22,Home Decor,2,239.35,Debit Card
2280,2025-05-06,3475,Male,30,Home Decor,7,331.05,Debit Card
2281,2024-07-20,5772,Other,41,Groceries,4,452.88,Credit Card
2282,2024-07-23,6583,Other,47,Beauty,10,165.38,Gift Card
2283,2024-12-31,4180,Other,43,Beauty,3,454.42,Gift Card
2284,2025-03-04,6531,Male,28,Electronics,7,113.13,Gift Card
2285,2024-06-07,6835,Female,21,Clothing,5,15.06,Cash
2286,2024-10-11,2765,Other,51,Electronics,3,336.83,Debit Card
2287,2024-10-21,4514,Male,34,Toys,6,69.43,Cash
2288,2025-04-03,2151,Other,53,Groceries,9,420.9,Debit Card
2289,2024-10-16,8714,Other,59,Books,3,46.27,Credit Card
2290,2024-08-14,6393,Other,28,Electronics,2,84.98,Credit Card
2291,2025-03-14,6217,Female,40,Books,2,492.14,Online Payment
2292,2024-07-21,2150,Female,44,Beauty,6,185.94,Debit Card
2293,2024-07-08,4978,Male,59,Electronics,6,447.66,Online Payment
2294,2024-12-25,1740,Female,46,Books,4,196.03,Online Payment
2295,2024-11-01,7692,Other,30,Electronics,3,374.23,Debit Card
2296,2024-11-22,3905,Female,47,Electronics,3,289.06,Cash
2297,2025-02-11,5469,Female,67,Beauty,6,300.35,Online Payment
2298,2024-05-24,8543,Other,65,Groceries,5,89.48,Credit Card
2299,2024-09-15,4813,Other,61,Beauty,6,94.78,Credit Card
2300,2024-09-20,7265,Female,46,Electronics,1,309.78,Cash
2301,2024-07-01,7778,Other,20,Books,3,274.36,Debit Card
2302,2024-11-05,2657,Female,63,Toys,6,219.38,Online Payment
2303,2024-12-05,4949,Male,36,Groceries,8,124.73,Gift Card
2304,2024-05-16,1047,Female,51,Electronics,7,45.94,Debit Card
2305,2025-01-27,2100,Other,41,Electronics,5,444.35,Debit Card
2306,2025-03-12,8232,Other,37,Books,7,324.51,Cash
2307,2024-06-19,7802,Female,25,Clothing,2,227.74,Online Payment
2308,2024-05-31,2780,Female,25,Electronics,6,482.83,Cash
2309,2024-11-29,2385,Female,45,Toys,2,439.63,Cash
2310,2025-02-09,7726,Other,57,Clothing,4,170.94,Gift Card
2311,2025-04-10,5600,Other,64,Toys,4,240.91,Debit Card
2312,2024-12-26,7098,Male,34,Home Decor,4,216.81,Online Payment
2313,2024-11-27,4854,Female,23,Toys,4,444.83,Online Payment
2314,2024-11-07,3890,Female,21,Electronics,10,381.54,Credit Card
2315,2025-02-24,2852,Male,37,Beauty,5,194.17,Cash
2316,2024-09-21,3000,Male,22,Clothing,1,482.65,Gift Card
2317,2024-12-18,9834,Female,51,Beauty,8,471.63,Cash
2318,2024-06-06,3478,Male,25,Groceries,10,79.77,Debit Card
2319,2024-10-14,8315,Male,69,Home Decor,1,424.86,Debit Card
2320,2024-11-23,7454,Male,59,Clothing,4,228.41,Gift Card
2321,2024-08-07,5117,Male,64,Toys,6,440.29,Debit Card
2322,2024-09-29,7414,Male,26,Electronics,3,101.1,Debit Card
2323,2025-02-10,4434,Male,58,Beauty,10,159.47,Credit Card
2324,2024-09-13,8911,Male,42,Books,2,282.49,Gift Card
2325,2024-06-02,6357,Male,20,Toys,5,325.94,Cash
2326,2024-08-09,4019,Female,30,Beauty,1,172.38,Gift Card
2327,2025-03-18,8037,Female,18,Groceries,6,62.31,Gift Card
2328,2024-11-22,8530,Other,36,Toys,3,344.74,Debit Card
2329,2024-09-09,2523,Other,61,Toys,8,266.63,Gift Card
2330,2024-12-12,1652,Male,54,Clothing,10,167.39,Online Payment
2331,2025-02-10,2524,Female,58,Electronics,5,132.68,Online Payment
2332,2024-10-24,8495,Female,22,Books,7,93.62,Credit Card
2333,2024-06-29,6030,Other,57,Toys,10,195.95,Online Payment
2334,2024-06-16,2141,Female,34,Electronics,3,180.87,Debit Card
2335,2024-11-10,9409,Female,37,Electronics,1,346.5,Credit Card
2336,2024-11-30,2137,Male,60,Toys,1,325.13,Credit Card
2337,2025-04-08,4900,Female,49,Electronics,10,360.06,Cash
2338,2024-05-07,4561,Other,61,Home Decor,3,179.17,Cash
2339,2024-09-05,5653,Other,45,Books,3,458.95,Debit Card
2340,2024-12-28,9046,Other,21,Groceries,7,168.92,Gift Card
2341,2025-01-08,1252,Male,31,Clothing,3,281.86,Cash
2342,2025-01-14,3773,Other,70,Beauty,5,181.67,Gift Card
2343,2024-06-06,3569,Male,52,Beauty,10,62.78,Gift Card
2344,2025-01-10,5581,Female,66,Home Decor,1,83.62,Cash
2345,2024-10-30,3282,Female,24,Beauty,1,447.39,Credit Card
2346,2024-07-17,6479,Male,53,Beauty,9,84.67,Debit Card
2347,2024-12-23,6568,Other,50,Groceries,3,28.07,Online Payment
2348,2025-04-23,2038,Female,40,Electronics,1,107.02,Credit Card
2349,2024-11-20,9439,Female,54,Books,4,66.78,Online Payment
2350,2025-03-10,6631,Male,42,Clothing,1,264.55,Credit Card
2351,2024-07-08,2361,Male,25,Clothing,1,376.12,Cash
2352,2024-11-13,8248,Male,20,Electronics,10,47.44,Credit Card
2353,2024-08-26,9178,Male,36,Home Decor,3,351.21,Credit Card
2354,2024-12-09,8075,Female,67,Electronics,7,316.37,Cash
2355,2024-06-03,6584,Female,64,Clothing,1,331.24,Cash
2356,2024-06-17,5137,Male,46,Groceries,9,10.09,Debit Card
2357,2024-09-14,6301,Male,35,Electronics,4,407.47,Debit Card
2358,2024-10-17,6722,Other,57,Beauty,9,351.96,Credit Card
2359,2024-08-26,5652,Other,57,Toys,1,424.08,Online Payment
2360,2024-07-31,5652,Female,26,Home Decor,4,373.78,Cash
2361,2025-03-11,9197,Other,22,Toys,8,173.23,Debit Card
2362,2025-04-29,3394,Other,28,Toys,3,138.76,Cash
2363,2024-07-08,5682,Other,38,Home Decor,2,195.97,Gift Card
2364,2024-09-05,7543,Male,25,Clothing,2,165.25,Cash
2365,2024-08-15,4667,Other,48,Books,2,64.2,Cash
2366,2025-01-08,9285,Male,70,Home Decor,2,417.56,Gift Card
2367,2024-11-16,2809,Male,29,Home Decor,6,489.25,Cash
2368,2025-01-31,8510,Female,21,Clothing,3,328.77,Gift Card
2369,2025-01-10,6043,Other,54,Electronics,7,56.66,Credit Card
2370,2024-05-22,8220,Female,49,Groceries,9,453.25,Credit Card
2371,2024-07-24,7641,Male,64,Toys,3,93.48,Online Payment
2372,2024-09-15,3307,Male,43,Toys,10,117.29,Cash
2373,2024-06-20,3222,Male,28,Books,1,278.07,Credit Card
2374,2024-05-08,4692,Female,21,Beauty,1,409.25,Debit Card
2375,2025-04-17,6226,Other,22,Home Decor,1,159.06,Credit Card
2376,2025-03-14,1269,Other,23,Home Decor,5,431.47,Online Payment
2377,2024-07-29,9399,Male,46,Electronics,3,340.32,Online Payment
2378,2025-04-30,3665,Male,21,Clothing,5,319.74,Cash
2379,2024-09-22,4939,Other,34,Groceries,7,205.68,Debit Card
2380,2025-01-05,4096,Female,41,Electronics,1,187.57,Gift Card
2381,2025-01-10,1333,Other,18,Groceries,8,170.95,Credit Card
2382,2025-03-13,3635,Female,23,Clothing,2,125.02,Cash
2383,2024-11-29,5029,Male,25,Books,5,475.74,Gift Card
2384,2024-06-06,8468,Male,22,Groceries,7,291.5,Gift Card
2385,2024-08-25,4025,Other,51,Beauty,10,172.04,Online Payment
2386,2024-12-02,7036,Female,20,Beauty,1,345.37,Online Payment
2387,2025-04-11,3892,Female,39,Beauty,9,395.5,Gift Card
2388,2024-09-06,5889,Female,59,Electronics,4,98.8,Debit Card
2389,2025-03-02,9844,Female,63,Toys,4,394.66,Credit Card
2390,2025-02-22,4265,Other,70,Home Decor,7,384.92,Cash
2391,2025-01-02,7649,Female,27,Clothing,4,400.5,Debit Card
2392,2025-01-11,5764,Other,66,Toys,3,47.07,Credit Card
2393,2024-07-07,4863,Male,44,Beauty,7,16.25,Gift Card
2394,2024-11-17,7928,Male,24,Electronics,10,54.66,Online Payment
2395,2024-08-15,8860,Male,33,Toys,10,98.78,Credit Card
2396,2024-06-15,4012,Other,26,Toys,3,343.25,Gift Card
2397,2024-08-24,7426,Male,62,Books,10,418.18,Cash
2398,2024-09-15,7309,Male,26,Home Decor,6,29.26,Debit Card
2399,2024-12-28,2182,Other,62,Groceries,5,143.19,Online Payment
2400,2024-06-06,8466,Male,66,Clothing,1,208.21,Debit Card
2401,2025-01-03,7365,Other,56,Clothing,4,328.63,Debit Card
2402,2025-02-14,3414,Other,45,Beauty,2,430.95,Cash
2403,2025-05-01,4414,Male,39,Home Decor,4,45.99,Online Payment
2404,2024-11-24,8495,Female,45,Toys,3,13.57,Online Payment
2405,2024-05-22,7422,Other,39,Clothing,3,110.57,Cash
2406,2025-03-11,1019,Female,31,Toys,8,395.25,Credit Card
2407,2024-09-08,2081,Female,53,Beauty,8,425.54,Credit Card
2408,2024-07-15,3095,Other,45,Clothing,10,369.77,Debit Card
2409,2024-12-06,3869,Female,66,Clothing,3,79.97,Gift Card
2410,2024-07-16,2374,Other,70,Electronics,3,237.55,Gift Card
2411,2025-03-22,5766,Female,54,Toys,8,234.63,Credit Card
2412,2024-05-28,4832,Male,34,Electronics,8,82.85,Cash
2413,2025-02-03,7675,Other,38,Electronics,1,261.96,Gift Card
2414,2025-04-24,4645,Male,21,Home Decor,3,84.51,Gift Card
2415,2024-06-25,4938,Male,18,Toys,8,404.04,Online Payment
2416,2024-05-14,3552,Male,67,Beauty,9,91.53,Online Payment
2417,2025-02-11,6110,Male,22,Electronics,1,14.85,Debit Card
2418,2025-03-23,7807,Other,35,Toys,6,446.5,Gift Card
2419,2024-05-08,4359,Male,27,Clothing,5,376.81,Cash
2420,2025-02-04,6824,Other,64,Toys,4,167.37,Credit Card
2421,2025-04-17,1244,Other,52,Electronics,4,115.7,Debit Card
2422,2024-06-17,5197,Other,22,Books,8,271.27,Debit Card
2423,2024-11-06,4815,Other,44,Electronics,1,159.88,Credit Card
2424,2024-08-18,1631,Other,49,Home Decor,4,488.91,Debit Card
2425,2025-02-02,1957,Male,18,Toys,4,156.18,Online Payment
2426,2025-03-25,4298,Female,37,Groceries,2,271.76,Credit Card
2427,2025-01-16,8334,Female,39,Books,8,293.22,Credit Card
2428,2024-07-09,5837,Male,44,Electronics,5,83.06,Cash
2429,2024-10-16,8343,Female,28,Toys,1,299.37,Cash
2430,2024-10-15,2750,Other,20,Electronics,9,388.5,Gift Card
2431,2024-09-04,4435,Female,65,Beauty,5,236.01,Gift Card
2432,2024-08-31,6838,Female,67,Electronics,7,431.85,Debit Card
2433,2024-12-06,7225,Female,47,Toys,4,225.77,Online Payment
2434,2024-06-18,2620,Other,35,Beauty,2,386.82,Credit Card
2435,2025-04-04,4959,Female,40,Groceries,3,305.34,Credit Card
2436,2024-11-17,3778,Other,54,Home Decor,5,55.87,Debit Card
2437,2025-04-07,9898,Female,30,Toys,6,190.03,Credit Card
2438,2025-04-23,2414,Female,66,Beauty,4,86.24,Credit Card
2439,2024-07-07,2640,Male,28,Books,1,180.61,Debit Card
2440,2025-04-12,5625,Male,58,Books,8,437.92,Gift Card
2441,2024-05-31,1658,Other,61,Home Decor,6,391.69,Credit Card
2442,2025-01-16,6318,Female,47,Groceries,1,357.6,Debit Card
2443,2024-12-24,5023,Male,66,Toys,4,328.77,Online Payment
2444,2024-10-09,3271,Other,60,Groceries,10,463.25,Debit Card
2445,2024-11-18,7496,Other,27,Home Decor,7,71.15,Online Payment
2446,2024-12-18,1340,Other,43,Toys,4,441.23,Online Payment
2447,2024-06-04,3664,Female,50,Clothing,4,225.13,Credit Card
2448,2024-09-30,4303,Male,59,Electronics,2,325.52,Cash
2449,2024-07-12,1869,Other,61,Electronics,10,193.75,Online Payment
2450,2024-11-30,4361,Male,28,Clothing,10,121.61,Cash
2451,2025-01-21,4065,Other,41,Groceries,8,239.01,Debit Card
2452,2024-10-18,8318,Male,52,Toys,4,108.51,Cash
2453,2025-02-13,5287,Other,42,Beauty,7,80.89,Credit Card
2454,2024-11-15,4682,Female,35,Home Decor,10,498.38,Credit Card
2455,2024-05-25,1066,Other,57,Electronics,9,163.29,Credit Card
2456,2024-12-31,2697,Other,33,Clothing,9,197.41,Credit Card
2457,2024-06-21,4294,Female,24,Home Decor,3,445.38,Credit Card
2458,2025-01-31,2006,Female,63,Home Decor,5,353.63,Debit Card
2459,2024-10-07,2926,Male,21,Groceries,9,248.27,Cash
2460,2024-05-07,9963,Male,26,Electronics,10,365.41,Debit Card
2461,2024-05-16,2563,Other,62,Toys,10,191.7,Debit Card
2462,2025-03-21,3729,Female,51,Books,8,100.95,Online Payment
2463,2024-10-30,2203,Male,49,Clothing,7,397.42,Credit Card
2464,2025-04-21,5042,Other,49,Electronics,7,390.97,Online Payment
2465,2024-12-24,2102,Male,62,Groceries,3,317.25,Online Payment
2466,2025-04-22,9910,Female,23,Beauty,1,271.24,Cash
